filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts,channel_state
0154.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0154.png,random,2.0,2.0,1.0,False,False,lighten_channel
0155.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0155.png,salt_pepper,1.0,2.0,1.0,False,True,normal
0156.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0156.png,gaussian,2.0,2.0,0.0,False,True,normal
0157.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0157.png,salt_pepper,1.0,1.0,1.0,False,True,darken_channel
0158.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0158.png,random,1.0,2.0,0.0,True,False,lighten_channel
0159.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0159.png,gaussian,2.0,1.0,0.0,True,False,lighten_channel
0160.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0160.png,gaussian,2.0,2.0,0.0,True,True,lighten_channel
0161.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0161.png,random,2.0,1.0,0.0,True,True,darken_channel
0162.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0162.png,gaussian,1.0,2.0,1.0,True,False,normal
0163.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0163.png,none,1.0,1.0,0.0,True,True,lighten_channel
0164.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0164.png,random,1.0,2.0,0.0,True,True,darken_channel
0165.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0165.png,gaussian,2.0,2.0,0.0,False,False,lighten_channel
0166.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0166.png,gaussian,2.0,2.0,0.0,True,True,darken_channel
0167.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0167.png,random,2.0,2.0,0.0,True,False,normal
0168.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0168.png,random,2.0,2.0,0.0,False,False,darken_channel
0169.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0169.png,none,2.0,2.0,0.0,True,True,darken_channel
0170.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0170.png,salt_pepper,2.0,1.0,1.0,False,False,normal
0171.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0171.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
0172.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0172.png,random,2.0,0.0,0.0,False,False,darken_channel
0173.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0173.png,none,2.0,2.0,0.0,True,True,darken_channel
0174.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0174.png,gaussian,2.0,1.0,1.0,True,False,darken_channel
0175.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0175.png,none,2.0,1.0,0.0,False,True,normal
0176.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0176.png,gaussian,2.0,2.0,1.0,False,True,lighten_channel
0177.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0177.png,none,2.0,2.0,0.0,False,True,darken_channel
0178.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0178.png,gaussian,1.0,1.0,0.0,True,True,darken_channel
0179.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0179.png,none,1.0,1.0,2.0,True,True,darken_channel
0180.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0180.png,none,2.0,1.0,0.0,True,False,normal
0181.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0181.png,none,1.0,1.0,1.0,False,True,lighten_channel
0182.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0182.png,gaussian,2.0,1.0,0.0,False,True,normal
0183.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0183.png,random,2.0,1.0,0.0,False,True,lighten_channel
0184.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0184.png,none,2.0,1.0,1.0,False,False,normal
0185.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0185.png,salt_pepper,1.0,2.0,0.0,True,False,normal
0186.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0186.png,gaussian,2.0,1.0,0.0,True,False,darken_channel
0187.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0187.png,random,1.0,1.0,0.0,False,True,darken_channel
0188.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0188.png,none,1.0,2.0,0.0,False,False,lighten_channel
0189.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0189.png,gaussian,2.0,1.0,1.0,True,True,lighten_channel
0190.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0190.png,random,1.0,2.0,0.0,True,True,normal
0191.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0191.png,gaussian,2.0,1.0,1.0,False,True,darken_channel
0192.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0192.png,salt_pepper,1.0,2.0,1.0,True,True,darken_channel
0193.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0193.png,gaussian,1.0,1.0,1.0,False,False,normal
0194.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0194.png,gaussian,1.0,1.0,1.0,False,True,darken_channel
0195.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0195.png,salt_pepper,2.0,2.0,0.0,False,True,lighten_channel
0196.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0196.png,gaussian,1.0,2.0,0.0,True,False,darken_channel
0197.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0197.png,salt_pepper,1.0,2.0,1.0,True,False,darken_channel
0198.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0198.png,gaussian,1.0,2.0,1.0,True,False,darken_channel
0199.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0199.png,none,1.0,1.0,1.0,True,False,normal
0200.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0200.png,none,2.0,2.0,1.0,False,True,darken_channel
0201.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0201.png,none,1.0,2.0,2.0,False,True,darken_channel
0202.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0202.png,random,2.0,2.0,0.0,False,True,lighten_channel
0203.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0203.png,gaussian,1.0,2.0,0.0,True,True,darken_channel
0204.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0204.png,salt_pepper,1.0,1.0,0.0,True,False,darken_channel
0205.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0205.png,gaussian,2.0,1.0,0.0,True,True,lighten_channel
0206.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0206.png,gaussian,1.0,1.0,1.0,False,False,lighten_channel
0207.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0207.png,none,2.0,2.0,0.0,False,False,darken_channel
0208.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0208.png,salt_pepper,2.0,1.0,2.0,True,False,normal
0209.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0209.png,none,1.0,2.0,0.0,True,True,lighten_channel
0210.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0210.png,gaussian,2.0,2.0,0.0,False,False,normal
0211.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0211.png,random,1.0,1.0,0.0,False,True,normal
0212.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0212.png,none,1.0,1.0,1.0,True,True,lighten_channel
0213.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0213.png,random,1.0,1.0,1.0,True,True,lighten_channel
0214.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0214.png,gaussian,2.0,1.0,0.0,False,False,lighten_channel
0215.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0215.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
0216.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0216.png,none,2.0,1.0,0.0,True,False,darken_channel
0217.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0217.png,random,2.0,1.0,1.0,False,False,darken_channel
0218.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0218.png,none,1.0,1.0,1.0,True,True,normal
0219.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0219.png,random,1.0,1.0,0.0,False,True,darken_channel
0220.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0220.png,salt_pepper,1.0,1.0,0.0,True,False,lighten_channel
0221.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0221.png,none,1.0,1.0,1.0,True,False,normal
0222.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0222.png,gaussian,1.0,1.0,1.0,True,True,normal
0223.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0223.png,salt_pepper,2.0,1.0,2.0,True,True,lighten_channel
0224.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0224.png,random,1.0,1.0,1.0,True,True,normal
0225.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0225.png,none,1.0,2.0,1.0,False,False,normal
0226.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0226.png,salt_pepper,1.0,2.0,1.0,False,False,lighten_channel
0227.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0227.png,random,1.0,2.0,0.0,True,True,normal
0228.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0228.png,salt_pepper,1.0,2.0,1.0,True,True,lighten_channel
0229.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0229.png,none,1.0,1.0,0.0,False,True,lighten_channel
0230.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0230.png,random,1.0,2.0,0.0,False,False,darken_channel
0231.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0231.png,salt_pepper,1.0,2.0,0.0,True,True,lighten_channel
0232.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0232.png,random,2.0,2.0,1.0,True,False,darken_channel
0233.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0233.png,gaussian,1.0,2.0,0.0,True,False,darken_channel
0234.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0234.png,gaussian,1.0,2.0,0.0,False,False,darken_channel
0235.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0235.png,none,2.0,2.0,1.0,True,True,normal
0236.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0236.png,gaussian,2.0,1.0,0.0,False,True,darken_channel
0237.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0237.png,gaussian,2.0,1.0,1.0,False,False,normal
0238.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0238.png,salt_pepper,1.0,2.0,1.0,True,False,lighten_channel
0239.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0239.png,gaussian,1.0,1.0,1.0,True,False,normal
0240.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0240.png,salt_pepper,2.0,2.0,1.0,False,False,darken_channel
0241.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0241.png,gaussian,1.0,1.0,1.0,False,False,normal
0242.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0242.png,salt_pepper,2.0,1.0,0.0,False,False,normal
0243.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0243.png,random,1.0,1.0,1.0,True,False,darken_channel
0244.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0244.png,gaussian,2.0,1.0,0.0,False,False,lighten_channel
0245.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0245.png,random,1.0,1.0,0.0,True,False,normal
0246.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0246.png,gaussian,2.0,1.0,0.0,False,False,normal
0247.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0247.png,random,2.0,2.0,0.0,True,True,normal
0248.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0248.png,none,1.0,2.0,0.0,True,False,normal
0249.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0249.png,none,1.0,1.0,0.0,True,True,darken_channel
0250.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0250.png,none,2.0,1.0,1.0,True,False,darken_channel
0251.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0251.png,gaussian,2.0,1.0,0.0,False,False,darken_channel
0252.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0252.png,none,2.0,1.0,0.0,False,True,normal
0253.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0253.png,none,1.0,2.0,0.0,True,True,normal
0254.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0254.png,none,2.0,2.0,0.0,True,True,lighten_channel
0255.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0255.png,salt_pepper,1.0,2.0,2.0,False,False,darken_channel
0256.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0256.png,random,2.0,1.0,1.0,True,True,darken_channel
0257.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0257.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
0258.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0258.png,gaussian,2.0,1.0,0.0,True,True,normal
0259.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0259.png,random,1.0,2.0,0.0,True,False,lighten_channel
0260.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0260.png,none,1.0,1.0,1.0,True,False,darken_channel
0261.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0261.png,none,1.0,2.0,0.0,True,True,darken_channel
0262.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0262.png,gaussian,1.0,1.0,1.0,True,False,normal
0263.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0263.png,gaussian,1.0,1.0,0.0,True,False,normal
0264.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0264.png,salt_pepper,1.0,2.0,1.0,True,True,normal
0265.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0265.png,random,2.0,2.0,0.0,False,False,darken_channel
0266.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0266.png,none,1.0,1.0,1.0,False,True,darken_channel
0267.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0267.png,salt_pepper,2.0,1.0,0.0,False,False,normal
0268.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0268.png,salt_pepper,1.0,1.0,0.0,False,True,lighten_channel
0269.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0269.png,gaussian,1.0,2.0,0.0,True,False,darken_channel
0270.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0270.png,salt_pepper,1.0,2.0,1.0,False,False,darken_channel
0271.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0271.png,none,2.0,1.0,0.0,False,False,lighten_channel
0272.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0272.png,none,2.0,2.0,0.0,True,True,normal
0273.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0273.png,gaussian,2.0,1.0,0.0,True,True,lighten_channel
0274.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0274.png,random,2.0,1.0,0.0,False,True,normal
0275.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0275.png,random,2.0,2.0,0.0,False,True,darken_channel
0276.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0276.png,none,2.0,2.0,0.0,True,False,lighten_channel
0277.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0277.png,none,1.0,1.0,0.0,False,True,normal
0278.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0278.png,none,2.0,1.0,1.0,False,False,darken_channel
0279.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0279.png,random,1.0,1.0,0.0,True,True,darken_channel
0280.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0280.png,gaussian,1.0,2.0,0.0,False,False,lighten_channel
0281.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0281.png,random,2.0,1.0,1.0,True,False,lighten_channel
0282.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0282.png,salt_pepper,1.0,1.0,1.0,False,False,normal
0283.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0283.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
0284.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0284.png,salt_pepper,1.0,1.0,0.0,False,True,lighten_channel
0285.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0285.png,salt_pepper,1.0,2.0,0.0,False,False,lighten_channel
0286.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0286.png,random,1.0,1.0,0.0,True,False,darken_channel
0287.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0287.png,random,1.0,2.0,1.0,True,False,lighten_channel
0288.png,./data/constructed_datasets/copy_paste_microfluidic/test/images/0288.png,random,1.0,2.0,0.0,False,False,darken_channel
