filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts
0483.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0483.png,gaussian,3.0,3.0,4.0,True,True
0484.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0484.png,random,4.0,3.0,3.0,False,True
0485.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0485.png,salt_pepper,4.0,4.0,3.0,True,True
0486.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0486.png,random,4.0,4.0,2.0,False,False
0487.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0487.png,salt_pepper,4.0,4.0,3.0,True,False
0488.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0488.png,random,4.0,3.0,4.0,False,False
0489.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0489.png,gaussian,3.0,4.0,3.0,False,True
0490.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0490.png,gaussian,3.0,3.0,3.0,False,True
0491.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0491.png,none,3.0,3.0,3.0,True,True
0492.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0492.png,none,3.0,3.0,3.0,False,False
0493.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0493.png,none,3.0,4.0,4.0,True,False
0494.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0494.png,gaussian,3.0,3.0,3.0,True,False
0495.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0495.png,random,3.0,4.0,3.0,True,True
0496.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0496.png,salt_pepper,3.0,3.0,3.0,False,True
0497.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0497.png,random,4.0,4.0,4.0,False,False
0498.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0498.png,none,4.0,3.0,3.0,False,False
0499.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0499.png,none,3.0,4.0,3.0,False,True
0500.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0500.png,none,4.0,4.0,3.0,True,True
0501.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0501.png,random,3.0,4.0,3.0,True,True
0502.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0502.png,gaussian,4.0,3.0,3.0,True,False
0503.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0503.png,random,4.0,4.0,3.0,False,False
0504.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0504.png,none,4.0,4.0,3.0,True,True
0505.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0505.png,salt_pepper,4.0,4.0,4.0,False,False
0506.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0506.png,salt_pepper,4.0,3.0,3.0,True,True
0507.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0507.png,none,3.0,4.0,4.0,True,True
0508.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0508.png,random,3.0,3.0,3.0,False,False
0509.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0509.png,gaussian,4.0,3.0,3.0,True,True
0510.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0510.png,none,2.0,4.0,4.0,False,True
0511.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0511.png,gaussian,4.0,3.0,3.0,True,True
0512.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0512.png,salt_pepper,4.0,4.0,3.0,True,True
0513.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0513.png,gaussian,3.0,4.0,3.0,True,False
0514.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0514.png,random,4.0,3.0,3.0,False,True
0515.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0515.png,salt_pepper,3.0,4.0,4.0,False,False
0516.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0516.png,gaussian,3.0,4.0,4.0,False,False
0517.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0517.png,gaussian,4.0,4.0,4.0,False,True
0518.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0518.png,salt_pepper,3.0,3.0,3.0,False,True
0519.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0519.png,none,4.0,3.0,3.0,True,False
0520.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0520.png,gaussian,3.0,4.0,4.0,True,False
0521.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0521.png,salt_pepper,4.0,4.0,4.0,True,False
0522.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0522.png,random,3.0,4.0,3.0,True,False
0523.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0523.png,none,3.0,4.0,3.0,True,True
0524.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0524.png,random,4.0,3.0,2.0,True,True
0525.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0525.png,random,3.0,3.0,1.0,True,False
0526.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0526.png,gaussian,3.0,3.0,3.0,True,False
0527.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0527.png,none,4.0,4.0,4.0,False,True
0528.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0528.png,random,3.0,3.0,3.0,False,True
0529.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0529.png,random,3.0,4.0,3.0,False,False
0530.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0530.png,salt_pepper,4.0,3.0,4.0,False,False
0531.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0531.png,gaussian,3.0,4.0,2.0,False,False
0532.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0532.png,gaussian,4.0,4.0,4.0,True,False
0533.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0533.png,none,3.0,3.0,4.0,False,True
0534.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0534.png,random,4.0,4.0,3.0,True,True
0535.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0535.png,salt_pepper,3.0,4.0,3.0,True,False
0536.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0536.png,salt_pepper,3.0,3.0,3.0,True,True
0537.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0537.png,salt_pepper,3.0,3.0,4.0,False,True
0538.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0538.png,gaussian,4.0,3.0,3.0,False,True
0539.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0539.png,gaussian,3.0,3.0,4.0,True,True
0540.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0540.png,none,3.0,4.0,3.0,False,False
0541.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0541.png,random,4.0,3.0,4.0,True,True
0542.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0542.png,gaussian,3.0,3.0,4.0,True,True
0543.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0543.png,salt_pepper,3.0,3.0,4.0,False,True
0544.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0544.png,random,4.0,2.0,3.0,True,True
0545.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0545.png,none,3.0,4.0,3.0,False,False
0546.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0546.png,none,3.0,4.0,4.0,True,True
0547.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0547.png,salt_pepper,3.0,4.0,3.0,False,False
0548.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0548.png,random,4.0,4.0,3.0,True,True
0549.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0549.png,none,3.0,3.0,4.0,False,False
0550.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0550.png,random,3.0,4.0,3.0,False,True
0551.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0551.png,random,2.0,3.0,4.0,True,True
0552.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0552.png,gaussian,3.0,3.0,4.0,False,False
0553.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0553.png,gaussian,4.0,4.0,3.0,False,False
0554.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0554.png,random,3.0,3.0,4.0,True,True
0555.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0555.png,random,3.0,4.0,4.0,True,False
0556.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0556.png,none,3.0,3.0,3.0,True,False
0557.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0557.png,gaussian,3.0,4.0,4.0,True,False
0558.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0558.png,gaussian,4.0,3.0,2.0,False,False
0559.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0559.png,gaussian,4.0,4.0,4.0,True,False
0560.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0560.png,salt_pepper,3.0,3.0,3.0,True,False
0561.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0561.png,gaussian,3.0,4.0,4.0,True,True
0562.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0562.png,none,3.0,3.0,3.0,False,False
0563.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0563.png,salt_pepper,4.0,3.0,3.0,False,False
0564.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0564.png,random,4.0,4.0,3.0,True,True
0565.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0565.png,none,3.0,3.0,3.0,False,True
0566.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0566.png,gaussian,4.0,3.0,3.0,False,False
0567.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0567.png,salt_pepper,3.0,3.0,4.0,True,False
0568.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0568.png,salt_pepper,3.0,4.0,3.0,True,False
0569.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0569.png,gaussian,4.0,4.0,3.0,False,False
0570.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0570.png,salt_pepper,3.0,3.0,3.0,False,False
0571.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0571.png,random,4.0,3.0,3.0,False,True
0572.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0572.png,salt_pepper,4.0,4.0,4.0,True,False
0573.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0573.png,salt_pepper,4.0,3.0,4.0,False,True
0574.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0574.png,salt_pepper,4.0,4.0,3.0,True,False
0575.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0575.png,random,4.0,3.0,3.0,False,True
0576.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0576.png,salt_pepper,3.0,3.0,3.0,True,True
0577.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0577.png,none,3.0,4.0,4.0,False,True
0578.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0578.png,random,4.0,3.0,3.0,False,True
0579.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0579.png,gaussian,3.0,3.0,3.0,False,False
0580.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0580.png,gaussian,3.0,3.0,3.0,False,False
0581.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0581.png,none,4.0,3.0,3.0,True,True
0582.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0582.png,random,2.0,3.0,3.0,False,False
0583.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0583.png,none,4.0,4.0,3.0,True,True
0584.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0584.png,gaussian,4.0,3.0,3.0,True,True
0585.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0585.png,salt_pepper,3.0,4.0,3.0,False,False
0586.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0586.png,none,4.0,4.0,4.0,False,False
0587.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0587.png,random,4.0,4.0,3.0,True,False
0588.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0588.png,salt_pepper,4.0,4.0,3.0,True,False
0589.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0589.png,gaussian,3.0,4.0,3.0,False,False
0590.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0590.png,none,3.0,3.0,3.0,False,False
0591.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0591.png,none,3.0,4.0,4.0,True,True
0592.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0592.png,salt_pepper,4.0,4.0,3.0,True,False
0593.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0593.png,salt_pepper,3.0,4.0,2.0,True,False
0594.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0594.png,random,3.0,3.0,3.0,True,False
0595.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0595.png,gaussian,4.0,3.0,3.0,False,False
0596.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0596.png,none,3.0,3.0,3.0,False,False
0597.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0597.png,random,3.0,4.0,3.0,False,True
0598.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0598.png,gaussian,3.0,3.0,3.0,True,False
0599.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0599.png,gaussian,3.0,4.0,4.0,True,False
0600.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0600.png,salt_pepper,4.0,3.0,4.0,True,False
0601.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0601.png,gaussian,3.0,3.0,3.0,True,False
0602.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0602.png,random,4.0,3.0,3.0,True,True
0603.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0603.png,gaussian,4.0,3.0,4.0,False,True
0604.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0604.png,random,4.0,3.0,3.0,False,False
0605.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0605.png,random,3.0,3.0,4.0,False,False
0606.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0606.png,gaussian,3.0,4.0,3.0,True,True
0607.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0607.png,none,3.0,3.0,2.0,False,False
0608.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0608.png,random,3.0,3.0,4.0,False,False
0609.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0609.png,gaussian,3.0,3.0,3.0,False,False
0610.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0610.png,salt_pepper,3.0,3.0,3.0,True,False
0611.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0611.png,salt_pepper,3.0,3.0,3.0,False,True
0612.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0612.png,gaussian,3.0,4.0,4.0,False,False
0613.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0613.png,none,4.0,4.0,4.0,True,False
0614.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0614.png,random,3.0,3.0,3.0,True,True
0615.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0615.png,random,3.0,4.0,4.0,False,True
0616.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0616.png,none,3.0,4.0,3.0,True,True
0617.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0617.png,gaussian,4.0,3.0,3.0,False,True
0618.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0618.png,gaussian,4.0,4.0,3.0,True,False
0619.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0619.png,none,3.0,3.0,2.0,False,True
0620.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0620.png,none,4.0,4.0,4.0,True,False
0621.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0621.png,random,3.0,4.0,3.0,True,True
0622.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0622.png,random,4.0,3.0,3.0,False,False
0623.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0623.png,random,3.0,3.0,3.0,False,False
0624.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0624.png,salt_pepper,4.0,3.0,4.0,False,False
0625.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0625.png,random,4.0,4.0,2.0,True,False
0626.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0626.png,random,4.0,4.0,2.0,False,True
0627.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0627.png,random,4.0,3.0,4.0,True,False
0628.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0628.png,salt_pepper,4.0,3.0,4.0,False,False
0629.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0629.png,random,3.0,4.0,3.0,False,False
0630.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0630.png,none,4.0,4.0,3.0,True,True
0631.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0631.png,gaussian,3.0,4.0,4.0,True,True
0632.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0632.png,random,4.0,4.0,3.0,True,False
0633.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0633.png,salt_pepper,4.0,3.0,4.0,True,False
0634.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0634.png,random,2.0,4.0,3.0,False,True
0635.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0635.png,salt_pepper,4.0,3.0,3.0,False,True
0636.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0636.png,gaussian,4.0,4.0,4.0,False,True
0637.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0637.png,none,3.0,4.0,4.0,False,False
0638.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0638.png,none,2.0,3.0,4.0,True,True
0639.png,./data/constructed_datasets/copy_paste_random_pos/test/images/0639.png,random,3.0,3.0,4.0,False,False
